month;day;hour;PM_10_standar;PM_25_standar;PM_100_standar;PM_10_env;PM_25_env;PM_100_env;particles_03um;particles_05um;particles_10um;particles_25um;particles_50um;particles_100um;voltaje;-;Total_imsis;Las Factory;Burgo Centro;Carlos Sainz;Viento_fuerte;weekday
10;25;9;33.02556818181818;33.375;33.66761363636363;29.15625;33.37215909090909;33.66761363636363;5633.360795454545;1518.6676136363637;6.801136363636363;1.1846590909090908;0.26420454545454547;0.07386363636363637;4.845170454545454;0.0;1861.0;348.0;0.0;1513.0;0;1
10;25;10;27.960227272727273;28.286931818181817;28.582386363636363;26.275568181818183;28.286931818181817;28.582386363636363;5019.042613636364;1352.7272727272727;5.3977272727272725;1.1079545454545454;0.2556818181818182;0.10227272727272728;4.8430681818181816;0.0;3431.0;772.0;5.0;2654.0;0;1
10;25;11;22.957386363636363;23.27840909090909;23.46590909090909;22.806818181818183;23.27840909090909;23.46590909090909;4404.545454545455;1174.3863636363637;4.7897727272727275;0.9772727272727273;0.23011363636363635;0.07386363636363637;4.844914772727273;0.0;3097.0;676.0;3.0;2418.0;0;1
10;25;12;22.298295454545453;22.823863636363637;23.227272727272727;21.974431818181817;22.681818181818183;23.21590909090909;4346.582386363636;1155.6448863636363;8.602272727272727;1.6448863636363635;0.4090909090909091;0.11647727272727272;4.844517045454546;0.0;3158.0;595.0;24.0;2539.0;0;1
10;25;13;18.994318181818183;19.605113636363637;20.00284090909091;18.886363636363637;19.568181818181817;20.00284090909091;3931.568181818182;1021.2045454545455;10.806818181818182;1.8181818181818181;0.40625;0.16761363636363635;4.845852272727273;0.0;2345.0;219.0;0.0;2126.0;0;1
10;25;14;14.403409090909092;15.071022727272727;15.5625;14.403409090909092;15.071022727272727;15.5625;3341.5823863636365;805.7017045454545;12.005681818181818;2.346590909090909;0.5681818181818182;0.20738636363636365;4.846988636363637;0.0;2523.0;402.0;51.0;2070.0;0;1
10;25;15;8.678977272727273;9.267045454545455;9.798295454545455;8.403409090909092;9.159090909090908;9.789772727272727;2263.8238636363635;506.96875;11.519886363636363;2.3238636363636362;0.59375;0.20170454545454544;4.847272727272728;0.0;2014.0;309.0;42.0;1663.0;0;1
10;25;16;47.35795454545455;47.92045454545455;48.42329545454545;34.36647727272727;40.99715909090909;46.47443181818182;7398.306818181818;2089.71875;11.357954545454545;2.039772727272727;0.5170454545454546;0.16477272727272727;4.846420454545455;0.0;2084.0;354.0;11.0;1719.0;0;1
10;25;17;16.763688760806918;20.665706051873197;21.086455331412104;14.317002881844381;18.95100864553314;19.965417867435157;2958.7262247838617;838.8472622478387;90.94236311239193;1.9884726224783862;0.5014409221902018;0.1585014409221902;4.8611239193083575;0.0;2191.0;293.0;6.0;1892.0;0;1
10;25;18;1.8917378917378918;2.4472934472934473;2.757834757834758;1.8917378917378918;2.4472934472934473;2.757834757834758;520.6153846153846;148.1937321937322;10.9002849002849;1.7207977207977208;0.35327635327635326;0.09686609686609686;4.852564102564102;0.0;2193.0;252.0;4.0;1937.0;0;1
